employee_id_1,employee_id_2,compatibility_score,collaboration_count,last_collaboration_date
E00046,E00225,6.4,2,2024-01-09
E00162,E00343,7.8,1,2024-01-09
E00186,E00282,6.6,2,2025-09-16
E00186,E00318,7.0,1,2024-01-09
E00188,E00265,6.6,2,2026-02-07
E00188,E00282,8.0,1,2024-01-09
E00188,E00343,7.6,1,2024-01-09
E00209,E00299,7.1,1,2024-01-09
E00209,E00318,7.3,1,2024-01-09
E00210,E00212,6.6,1,2024-01-09
E00210,E00343,6.3,1,2024-01-09
E00212,E00282,6.9,1,2024-01-09
E00212,E00318,7.8,1,2024-01-09
E00225,E00343,7.3,1,2024-01-09
E00251,E00299,7.7,1,2024-01-09
E00251,E00300,8.7,1,2024-01-09
E00264,E00282,6.8,1,2024-01-09
E00264,E00299,6.9,1,2024-01-09
E00299,E00343,7.1,2,2026-01-29
E00046,E00070,6.8,2,2026-04-08
E00046,E00432,7.5,1,2025-07-15
E00053,E00070,6.1,2,2025-07-15
E00053,E00122,6.1,1,2025-07-15
E00070,E00080,5.5,1,2025-07-15
E00080,E00137,5.8,1,2025-07-15
E00080,E00447,6.3,1,2025-07-15
E00081,E00305,7.6,1,2025-07-15
E00081,E00432,8.1,1,2025-07-15
E00122,E00409,6.2,2,2025-07-15
E00186,E00432,7.2,1,2025-07-15
E00186,E00447,6.2,1,2025-07-15
E00202,E00383,6.1,1,2025-07-15
E00383,E00447,6.4,1,2025-07-15
E00384,E00395,6.6,1,2025-07-15
E00395,E00432,6.5,1,2025-07-15
E00053,E00149,6.6,1,2025-09-29
E00053,E00182,6.7,1,2025-09-29
E00053,E00353,6.0,1,2025-09-29
E00079,E00182,7.1,1,2025-09-29
E00087,E00105,6.6,1,2025-09-29
E00087,E00234,6.7,2,2025-09-29
E00105,E00295,8.1,1,2025-09-29
E00105,E00353,8.1,1,2025-09-29
E00120,E00122,7.0,1,2025-09-29
E00120,E00152,6.2,1,2025-09-29
E00120,E00182,7.3,1,2025-09-29
E00120,E00341,7.1,1,2025-09-29
E00120,E00353,6.3,2,2025-09-29
E00122,E00295,7.3,1,2025-09-29
E00122,E00333,6.6,1,2025-09-29
E00149,E00247,7.7,1,2025-09-29
E00149,E00329,6.7,1,2025-09-29
E00149,E00333,6.3,1,2025-09-29
E00149,E00341,6.1,1,2025-09-29
E00247,E00347,7.8,1,2025-09-29
E00248,E00295,7.7,1,2025-09-29
E00248,E00329,6.5,1,2025-09-29
E00248,E00347,7.7,1,2025-09-29
E00295,E00389,8.5,1,2025-09-29
E00329,E00341,6.2,1,2025-09-29
E00329,E00389,7.1,1,2025-09-29
E00101,E00177,7.1,1,2026-03-03
E00177,E00182,6.1,1,2026-03-03
E00177,E00230,6.2,1,2026-03-03
E00053,E00175,5.5,1,2024-12-07
E00053,E00183,6.4,1,2024-12-07
E00008,E00024,6.0,1,2026-03-16
E00008,E00322,7.1,1,2026-03-16
E00024,E00152,6.2,1,2026-03-16
E00024,E00218,6.0,1,2026-03-16
E00024,E00333,6.4,3,2026-03-16
E00025,E00165,6.7,1,2026-03-16
E00025,E00204,7.1,2,2026-03-23
E00025,E00222,7.7,1,2026-03-16
E00032,E00064,7.7,1,2026-03-16
E00032,E00333,7.3,1,2026-03-16
E00033,E00152,6.7,1,2026-03-16
E00053,E00218,6.6,1,2026-03-16
E00053,E00333,7.0,1,2026-03-16
E00084,E00165,6.1,1,2026-03-16
E00084,E00278,7.4,1,2026-03-16
E00164,E00332,7.6,2,2026-05-15
E00165,E00278,7.7,1,2026-03-16
E00165,E00333,6.5,1,2026-03-16
E00204,E00322,7.3,1,2026-03-16
E00218,E00332,6.6,1,2026-03-16
E00010,E00321,7.2,1,2025-01-24
E00050,E00095,7.0,2,2026-05-11
E00095,E00112,7.2,1,2025-01-24
E00112,E00379,6.5,1,2025-01-24
E00197,E00414,6.4,1,2025-01-24
E00321,E00476,6.5,1,2025-01-24
E00379,E00476,5.6,1,2025-01-24
E00413,E00414,6.8,1,2025-01-24
E00015,E00322,7.0,2,2024-12-05
E00175,E00322,6.8,1,2024-06-30
E00196,E00197,5.9,1,2024-06-30
E00113,E00199,6.4,1,2025-03-10
E00113,E00578,7.4,1,2025-03-10
E00315,E00515,6.3,1,2025-03-10
E00575,E00578,6.8,1,2025-03-10
E00071,E00364,6.2,1,2023-07-13
E00071,E00482,7.8,2,2024-06-20
E00071,E00488,6.5,1,2023-07-13
E00071,E00507,6.3,1,2023-07-13
E00122,E00138,6.3,1,2023-07-13
E00122,E00190,6.4,2,2024-03-30
E00122,E00320,6.5,1,2023-07-13
E00122,E00364,6.3,1,2023-07-13
E00138,E00482,7.1,1,2023-07-13
E00255,E00507,6.5,1,2023-07-13
E00263,E00357,6.7,1,2023-07-13
E00263,E00507,6.6,1,2023-07-13
E00320,E00414,8.3,1,2023-07-13
E00320,E00436,7.2,1,2023-07-13
E00357,E00364,6.9,1,2023-07-13
E00357,E00436,6.7,1,2023-07-13
E00357,E00480,6.8,1,2023-07-13
E00412,E00414,7.4,1,2023-07-13
E00412,E00488,7.1,1,2023-07-13
E00462,E00482,7.2,1,2023-07-13
E00465,E00488,7.7,2,2024-08-09
E00480,E00491,7.0,1,2023-07-13
E00482,E00507,8.3,1,2023-07-13
E00490,E00491,5.6,1,2023-07-13
E00028,E00029,5.6,1,2026-04-03
E00028,E00355,6.2,2,2026-04-03
E00029,E00481,6.5,1,2026-04-03
E00031,E00513,8.2,1,2026-04-03
E00063,E00424,7.1,1,2026-04-03
E00311,E00333,8.3,2,2026-04-03
E00311,E00693,6.6,1,2026-04-03
E00333,E00481,7.0,1,2026-04-03
E00086,E00256,6.3,1,2026-03-20
E00297,E00335,8.4,1,2026-03-20
E00297,E00474,6.6,1,2026-03-20
E00041,E00105,6.6,1,2023-06-23
E00041,E00117,5.7,1,2023-06-23
E00071,E00105,7.0,1,2023-06-23
E00071,E00201,6.7,1,2023-06-23
E00071,E00322,7.7,1,2023-06-23
E00117,E00122,5.9,1,2023-06-23
E00152,E00219,6.6,1,2023-06-23
E00002,E00146,5.5,1,2025-11-17
E00006,E00243,7.0,1,2025-11-17
E00006,E00496,6.7,1,2025-11-17
E00020,E00424,8.5,1,2025-11-17
E00031,E00146,5.5,1,2025-11-17
E00031,E00324,7.0,1,2025-11-17
E00105,E00146,6.3,3,2026-05-11
E00105,E00419,6.8,1,2025-11-17
E00105,E00511,6.4,1,2025-11-17
E00227,E00385,6.2,1,2025-11-17
E00330,E00385,6.4,1,2025-11-17
E00385,E00496,6.3,1,2025-11-17
E00401,E00496,6.4,1,2025-11-17
E00084,E00214,8.3,1,2024-02-21
E00131,E00246,6.7,1,2024-02-21
E00006,E00129,7.0,2,2025-09-28
E00006,E00380,6.6,1,2025-09-28
E00006,E00381,7.2,1,2025-09-28
E00010,E00074,7.7,1,2025-09-28
E00074,E00129,7.4,1,2025-09-28
E00074,E00309,6.3,2,2026-03-08
E00074,E00380,6.5,1,2025-09-28
E00074,E00411,8.0,1,2025-09-28
E00129,E00309,6.7,3,2025-09-28
E00147,E00309,5.9,1,2025-09-28
E00148,E00384,5.9,1,2025-09-28
E00148,E00466,5.5,1,2025-09-28
E00253,E00381,7.4,1,2025-09-28
E00299,E00435,7.6,1,2025-09-28
E00299,E00466,7.2,1,2025-09-28
E00309,E00380,5.9,2,2025-09-28
E00313,E00381,6.2,1,2025-09-28
E00384,E00545,7.8,1,2025-09-28
E00466,E00545,6.7,1,2025-09-28
E00026,E00120,7.1,1,2023-06-30
E00026,E00222,8.4,1,2023-06-30
E00026,E00267,8.8,1,2023-06-30
E00055,E00439,5.6,1,2023-06-30
E00114,E00525,6.0,1,2023-06-30
E00196,E00409,7.3,1,2023-06-30
E00196,E00467,8.3,1,2023-06-30
E00222,E00225,6.7,1,2023-06-30
E00222,E00579,6.4,1,2023-06-30
E00225,E00302,5.8,1,2023-06-30
E00225,E00429,6.8,1,2023-06-30
E00317,E00467,7.1,2,2025-05-23
E00317,E00579,6.1,1,2023-06-30
E00409,E00527,8.0,1,2023-06-30
E00429,E00527,7.7,1,2023-06-30
E00429,E00579,5.9,1,2023-06-30
E00439,E00527,7.8,1,2023-06-30
E00103,E00197,7.7,2,2025-07-15
E00103,E00302,7.3,1,2025-07-15
E00127,E00197,6.8,1,2025-07-15
E00140,E00279,6.3,1,2025-07-15
E00140,E00362,6.0,1,2025-07-15
E00171,E00279,6.6,1,2025-07-15
E00171,E00362,5.8,2,2026-03-15
E00175,E00221,5.8,1,2025-07-15
E00175,E00279,6.8,1,2025-07-15
E00197,E00325,7.2,2,2026-03-27
E00197,E00362,6.4,1,2025-07-15
E00221,E00314,6.5,1,2025-07-15
E00221,E00331,6.1,1,2025-07-15
E00029,E00379,5.7,1,2026-04-11
E00070,E00316,6.6,1,2026-04-11
E00070,E00379,6.5,1,2026-04-11
E00186,E00264,6.9,2,2026-04-11
E00223,E00397,5.9,1,2026-04-11
E00307,E00316,7.4,1,2026-04-11
E00316,E00397,7.0,1,2026-04-11
E00008,E00258,7.7,2,2026-02-17
E00008,E00282,7.3,1,2026-02-17
E00152,E00266,6.1,1,2026-02-17
E00152,E00282,6.8,1,2026-02-17
E00188,E00214,6.9,1,2026-02-17
E00188,E00255,6.3,2,2026-02-17
E00255,E00266,7.4,1,2026-02-17
E00263,E00266,7.2,1,2026-02-17
E00158,E00262,7.4,1,2025-04-10
E00158,E00647,5.5,1,2025-04-10
E00187,E00315,8.0,1,2025-04-10
E00187,E00571,9.8,1,2025-04-10
E00200,E00218,7.1,2,2025-04-10
E00200,E00399,6.5,1,2025-04-10
E00262,E00571,8.3,1,2025-04-10
E00315,E00615,7.4,1,2025-04-10
E00315,E00647,6.8,1,2025-04-10
E00384,E00669,7.1,1,2025-04-10
E00399,E00515,6.5,1,2025-04-10
E00399,E00669,7.0,1,2025-04-10
E00432,E00615,6.7,1,2025-04-10
E00515,E00571,8.4,1,2025-04-10
E00615,E00647,6.5,1,2025-04-10
E00015,E00249,6.8,1,2024-11-23
E00015,E00313,6.5,1,2024-11-23
E00015,E00402,7.8,2,2024-12-05
E00021,E00186,6.7,1,2024-11-23
E00021,E00238,6.1,1,2024-11-23
E00042,E00186,6.6,2,2024-11-23
E00046,E00246,6.3,1,2024-11-23
E00177,E00246,5.7,1,2024-11-23
E00219,E00238,5.8,1,2024-11-23
E00219,E00394,7.6,1,2024-11-23
E00313,E00394,6.9,1,2024-11-23
E00106,E00113,6.9,1,2025-09-21
E00186,E00197,6.2,1,2025-09-21
E00003,E00201,7.9,1,2026-04-15
E00003,E00417,6.5,1,2026-04-15
E00007,E00145,6.9,2,2026-04-15
E00007,E00417,6.8,1,2026-04-15
E00007,E00676,8.3,1,2026-04-15
E00030,E00089,6.1,1,2026-04-15
E00030,E00298,6.6,1,2026-04-15
E00089,E00417,7.2,1,2026-04-15
E00089,E00432,7.5,1,2026-04-15
E00089,E00550,6.3,1,2026-04-15
E00089,E00676,8.0,1,2026-04-15
E00145,E00169,7.0,1,2026-04-15
E00145,E00201,8.8,1,2026-04-15
E00145,E00399,7.1,1,2026-04-15
E00169,E00299,5.5,1,2026-04-15
E00169,E00479,6.0,1,2026-04-15
E00201,E00399,8.6,1,2026-04-15
E00201,E00417,7.5,1,2026-04-15
E00299,E00479,5.5,1,2026-04-15
E00399,E00479,6.7,1,2026-04-15
E00479,E00676,6.9,1,2026-04-15
E00550,E00659,6.0,1,2026-04-15
E00042,E00198,7.6,1,2024-10-02
E00082,E00116,6.3,1,2024-10-02
E00082,E00168,5.5,1,2024-10-02
E00082,E00263,5.5,1,2024-10-02
E00109,E00127,6.3,1,2024-10-02
E00109,E00168,5.9,1,2024-10-02
E00109,E00178,7.9,1,2024-10-02
E00109,E00258,7.1,2,2024-10-02
E00116,E00168,6.8,1,2024-10-02
E00119,E00180,6.5,1,2024-10-02
E00119,E00261,6.8,1,2024-10-02
E00119,E00263,6.8,1,2024-10-02
E00127,E00168,5.9,1,2024-10-02
E00009,E00267,6.4,1,2023-11-19
E00075,E00410,7.3,2,2024-08-27
E00081,E00293,8.5,1,2023-11-19
E00081,E00319,7.1,1,2023-11-19
E00087,E00197,5.8,1,2023-11-19
E00097,E00122,7.3,1,2023-11-19
E00122,E00410,8.3,1,2023-11-19
E00125,E00197,6.5,1,2023-11-19
E00125,E00393,7.6,1,2023-11-19
E00125,E00410,7.2,1,2023-11-19
E00140,E00215,6.8,1,2023-11-19
E00140,E00282,7.1,1,2023-11-19
E00197,E00282,6.7,2,2023-11-19
E00197,E00319,6.8,1,2023-11-19
E00215,E00267,5.5,1,2023-11-19
E00215,E00293,6.7,1,2023-11-19
E00215,E00394,5.9,1,2023-11-19
E00267,E00364,5.5,1,2023-11-19
E00273,E00293,7.3,1,2023-11-19
E00273,E00393,7.3,2,2023-12-08
E00393,E00414,7.1,1,2023-11-19
E00394,E00414,5.9,1,2023-11-19
E00410,E00414,6.8,1,2023-11-19
E00025,E00336,6.2,1,2023-11-24
E00051,E00087,7.1,1,2023-11-24
E00062,E00260,5.9,1,2023-11-24
E00260,E00274,6.0,1,2023-11-24
E00260,E00336,6.7,1,2023-11-24
E00009,E00028,6.4,1,2026-03-30
E00009,E00121,7.2,1,2026-03-30
E00009,E00175,6.7,2,2026-03-30
E00028,E00175,7.4,2,2026-03-30
E00029,E00239,6.7,2,2026-03-30
E00053,E00121,7.0,1,2026-03-30
E00053,E00155,6.6,1,2026-03-30
E00083,E00121,7.6,1,2026-03-30
E00121,E00175,7.9,1,2026-03-30
E00219,E00418,6.1,1,2026-03-30
E00017,E00150,7.4,1,2024-05-12
E00017,E00192,5.6,1,2024-05-12
E00017,E00236,7.2,1,2024-05-12
E00017,E00294,5.7,1,2024-05-12
E00039,E00050,6.8,1,2024-05-12
E00039,E00192,5.5,1,2024-05-12
E00039,E00293,5.9,3,2026-04-02
E00065,E00222,7.2,1,2024-05-12
E00139,E00192,5.8,1,2024-05-12
E00139,E00236,7.0,2,2024-11-05
E00139,E00293,6.5,2,2025-05-07
E00184,E00234,6.6,2,2025-09-21
E00184,E00246,6.9,1,2024-05-12
E00222,E00236,8.8,1,2024-05-12
E00222,E00294,7.9,1,2024-05-12
E00227,E00293,6.7,1,2024-05-12
E00236,E00293,7.7,1,2024-05-12
E00246,E00288,7.4,1,2024-05-12
E00008,E00155,6.5,1,2026-02-20
E00008,E00242,6.6,1,2026-02-20
E00183,E00255,8.2,1,2026-02-20
E00184,E00242,6.3,1,2026-02-20
E00223,E00242,7.1,1,2026-02-20
E00022,E00235,6.2,1,2026-05-26
E00022,E00324,6.4,1,2026-05-26
E00033,E00235,5.6,1,2026-05-26
E00033,E00280,5.8,1,2026-05-26
E00033,E00297,6.6,1,2026-05-26
E00033,E00306,6.6,1,2026-05-26
E00050,E00155,7.7,1,2026-05-26
E00050,E00324,6.5,3,2026-05-26
E00083,E00297,8.1,1,2026-05-26
E00083,E00341,6.8,1,2026-05-26
E00083,E00356,7.5,1,2026-05-26
E00096,E00297,7.5,1,2026-05-26
E00125,E00280,6.6,1,2026-05-26
E00125,E00341,6.5,1,2026-05-26
E00125,E00356,6.5,1,2026-05-26
E00125,E00411,7.1,1,2026-05-26
E00155,E00324,7.9,1,2026-05-26
E00235,E00411,5.8,1,2026-05-26
E00250,E00341,6.1,1,2026-05-26
E00250,E00405,6.7,1,2026-05-26
E00275,E00297,6.4,1,2026-05-26
E00280,E00297,6.5,1,2026-05-26
E00291,E00297,7.3,1,2026-05-26
E00306,E00324,6.7,1,2026-05-26
E00324,E00341,6.1,1,2026-05-26
E00012,E00429,5.5,1,2026-03-28
E00066,E00256,6.0,1,2026-03-28
E00066,E00317,6.0,1,2026-03-28
E00105,E00187,6.5,1,2026-03-28
E00105,E00190,6.8,1,2026-03-28
E00187,E00325,6.4,1,2026-03-28
E00190,E00324,6.7,3,2026-03-28
E00190,E00493,7.0,1,2026-03-28
E00256,E00289,5.8,1,2026-03-28
E00256,E00325,5.5,1,2026-03-28
E00256,E00348,6.9,1,2026-03-28
E00256,E00404,5.5,1,2026-03-28
E00289,E00324,6.7,1,2026-03-28
E00289,E00404,6.0,1,2026-03-28
E00289,E00523,5.9,1,2026-03-28
E00317,E00429,5.5,1,2026-03-28
E00324,E00404,6.4,1,2026-03-28
E00324,E00493,5.9,1,2026-03-28
E00324,E00523,6.2,1,2026-03-28
E00348,E00429,6.2,1,2026-03-28
E00348,E00493,6.1,1,2026-03-28
E00348,E00523,6.3,1,2026-03-28
E00404,E00493,5.6,1,2026-03-28
E00429,E00447,7.2,1,2026-03-28
E00019,E00029,6.5,2,2024-08-22
E00019,E00207,5.5,1,2024-04-19
E00029,E00291,6.4,1,2024-04-19
E00177,E00291,7.6,1,2024-04-19
E00207,E00314,7.4,1,2024-04-19
E00256,E00322,7.9,1,2024-04-19
E00291,E00322,7.4,1,2024-04-19
E00314,E00331,7.9,1,2024-04-19
E00005,E00134,6.7,1,2024-12-05
E00029,E00103,6.6,1,2024-12-05
E00029,E00204,5.8,1,2024-12-05
E00037,E00103,7.6,1,2024-12-05
E00054,E00126,6.4,2,2025-07-20
E00054,E00204,6.2,2,2024-12-05
E00054,E00246,5.5,1,2024-12-05
E00054,E00314,6.1,1,2024-12-05
E00090,E00126,7.4,1,2024-12-05
E00126,E00204,6.2,1,2024-12-05
E00196,E00314,5.8,1,2024-12-05
E00062,E00129,6.1,1,2024-05-06
E00062,E00250,6.8,2,2024-05-06
E00080,E00129,6.6,2,2026-03-19
E00080,E00161,5.5,1,2024-05-06
E00080,E00250,7.1,1,2024-05-06
E00122,E00161,5.9,1,2024-05-06
E00186,E00287,7.5,1,2024-05-06
E00186,E00326,6.3,1,2024-05-06
E00250,E00287,8.4,1,2024-05-06
E00265,E00309,8.1,2,2026-02-12
E00011,E00177,5.8,1,2026-04-12
E00011,E00319,7.3,1,2026-04-12
E00047,E00332,6.4,1,2026-04-12
E00095,E00283,6.8,1,2026-04-12
E00095,E00332,7.2,1,2026-04-12
E00109,E00177,6.5,1,2026-04-12
E00129,E00283,6.0,2,2026-04-12
E00129,E00332,7.2,2,2026-04-12
E00177,E00283,6.0,2,2026-04-12
E00177,E00342,6.0,1,2026-04-12
E00200,E00342,6.9,3,2026-04-12
E00319,E00332,8.0,1,2026-04-12
E00332,E00342,7.3,2,2026-04-12
E00005,E00091,7.8,1,2025-05-28
E00005,E00113,8.7,1,2025-05-28
E00126,E00139,7.9,1,2025-05-28
E00126,E00153,8.4,1,2025-05-28
E00153,E00190,7.6,1,2025-05-28
E00153,E00233,6.8,1,2025-05-28
E00161,E00205,6.9,1,2025-05-28
E00190,E00233,6.1,1,2025-05-28
E00233,E00243,5.9,1,2025-05-28
E00246,E00257,7.2,1,2025-05-28
E00003,E00168,5.5,1,2024-06-19
E00017,E00168,6.8,1,2024-06-19
E00045,E00157,5.7,1,2024-06-19
E00075,E00168,6.4,1,2024-06-19
E00093,E00139,7.2,2,2024-06-19
E00139,E00295,8.0,1,2024-06-19
E00158,E00245,7.2,1,2024-06-19
E00158,E00295,7.0,1,2024-06-19
E00168,E00233,6.6,1,2024-06-19
E00185,E00224,6.1,1,2024-06-19
E00185,E00245,7.5,1,2024-06-19
E00007,E00088,6.9,1,2024-02-14
E00007,E00169,5.9,1,2024-02-14
E00007,E00251,6.1,1,2024-02-14
E00016,E00145,6.9,1,2024-02-14
E00088,E00134,7.5,1,2024-02-14
E00088,E00186,8.2,1,2024-02-14
E00088,E00198,8.3,1,2024-02-14
E00092,E00251,7.7,1,2024-02-14
E00109,E00137,8.2,1,2024-02-14
E00134,E00145,7.0,1,2024-02-14
E00134,E00281,7.2,1,2024-02-14
E00145,E00264,5.9,1,2024-02-14
E00181,E00264,6.7,1,2024-02-14
E00234,E00251,6.6,2,2024-02-14
E00234,E00270,6.5,1,2024-02-14
E00051,E00190,7.2,1,2023-10-31
E00190,E00315,7.1,1,2023-10-31
E00190,E00477,6.6,1,2023-10-31
E00226,E00467,6.7,1,2023-10-31
E00228,E00315,8.2,1,2023-10-31
E00228,E00355,6.4,1,2023-10-31
E00228,E00447,6.8,1,2023-10-31
E00228,E00467,8.3,1,2023-10-31
E00294,E00333,7.3,1,2023-10-31
E00294,E00347,7.1,1,2023-10-31
E00294,E00542,7.9,1,2023-10-31
E00333,E00355,6.6,1,2023-10-31
E00333,E00452,7.2,1,2023-10-31
E00347,E00355,6.4,1,2023-10-31
E00355,E00432,6.9,1,2023-10-31
E00447,E00467,6.6,1,2023-10-31
E00447,E00477,5.6,1,2023-10-31
E00452,E00542,7.4,1,2023-10-31
E00042,E00130,6.2,2,2025-12-03
E00042,E00282,6.6,2,2025-06-21
E00042,E00370,6.4,1,2025-06-21
E00069,E00282,6.6,2,2026-02-27
E00075,E00370,6.8,1,2025-06-21
E00137,E00249,7.5,1,2025-06-21
E00249,E00370,6.3,1,2025-06-21
E00250,E00282,6.8,4,2026-04-14
E00267,E00356,8.1,1,2025-06-21
E00014,E00193,9.1,1,2026-03-09
E00014,E00316,6.7,1,2026-03-09
E00084,E00110,6.6,2,2026-03-09
E00110,E00201,6.3,1,2026-03-09
E00110,E00235,7.7,1,2026-03-09
E00113,E00294,6.3,2,2026-03-09
E00235,E00293,6.9,1,2026-03-09
E00238,E00294,7.1,1,2026-03-09
E00015,E00019,7.9,2,2025-06-12
E00015,E00101,5.5,1,2025-06-03
E00015,E00197,7.1,2,2025-06-03
E00197,E00298,8.5,1,2025-06-03
E00265,E00378,8.0,1,2025-06-03
E00265,E00420,6.7,1,2025-06-03
E00033,E00186,7.4,1,2026-03-10
E00033,E00269,6.4,1,2026-03-10
E00041,E00050,7.0,1,2026-03-10
E00041,E00269,6.6,1,2026-03-10
E00041,E00293,6.5,1,2026-03-10
E00050,E00127,8.8,1,2026-03-10
E00075,E00293,6.5,2,2026-03-21
E00115,E00127,6.3,1,2026-03-10
E00115,E00184,5.8,1,2026-03-10
E00122,E00269,8.4,1,2026-03-10
E00184,E00269,5.8,1,2026-03-10
E00186,E00269,7.0,1,2026-03-10
E00186,E00293,7.5,1,2026-03-10
E00269,E00293,7.0,1,2026-03-10
E00024,E00068,6.0,1,2026-03-23
E00024,E00192,5.9,1,2026-03-23
E00024,E00260,5.9,1,2026-03-23
E00024,E00300,7.1,1,2026-03-23
E00068,E00146,8.4,1,2026-03-23
E00075,E00100,6.7,1,2026-03-23
E00075,E00146,7.6,3,2026-03-23
E00075,E00192,5.5,1,2026-03-23
E00075,E00300,6.9,1,2026-03-23
E00095,E00100,6.6,1,2026-03-23
E00095,E00173,8.0,1,2026-03-23
E00095,E00192,6.7,1,2026-03-23
E00095,E00236,6.3,1,2026-03-23
E00100,E00280,6.9,1,2026-03-23
E00124,E00280,6.5,2,2026-03-23
E00146,E00192,7.4,1,2026-03-23
E00146,E00236,6.2,2,2026-03-23
E00146,E00260,7.1,2,2026-03-23
E00146,E00351,6.9,1,2026-03-23
E00192,E00236,5.5,1,2026-03-23
E00192,E00339,5.5,1,2026-03-23
E00351,E00403,5.5,1,2026-03-23
E00006,E00132,7.2,2,2026-03-03
E00006,E00325,7.3,1,2026-03-03
E00018,E00132,7.7,1,2026-03-03
E00018,E00168,6.7,1,2026-03-03
E00018,E00175,6.9,1,2026-03-03
E00018,E00278,7.2,1,2026-03-03
E00018,E00295,6.4,1,2026-03-03
E00018,E00335,7.7,1,2026-03-03
E00039,E00197,6.6,3,2026-03-03
E00046,E00063,6.7,1,2026-03-03
E00063,E00221,7.4,1,2026-03-03
E00063,E00278,7.6,1,2026-03-03
E00063,E00315,6.8,1,2026-03-03
E00089,E00237,6.0,1,2026-03-03
E00132,E00237,7.6,1,2026-03-03
E00168,E00325,7.4,1,2026-03-03
E00168,E00342,7.5,1,2026-03-03
E00175,E00289,6.3,1,2026-03-03
E00195,E00197,8.2,1,2026-03-03
E00195,E00237,7.4,2,2026-03-03
E00195,E00315,7.7,1,2026-03-03
E00197,E00221,7.5,2,2026-03-03
E00197,E00293,8.3,1,2026-03-03
E00197,E00369,7.0,1,2026-03-03
E00221,E00289,6.4,1,2026-03-03
E00221,E00295,6.5,1,2026-03-03
E00221,E00335,7.8,1,2026-03-03
E00276,E00289,6.0,1,2026-03-03
E00278,E00335,7.4,1,2026-03-03
E00289,E00295,6.4,1,2026-03-03
E00289,E00315,6.2,1,2026-03-03
E00293,E00342,7.8,1,2026-03-03
E00315,E00335,6.7,1,2026-03-03
E00325,E00335,7.5,1,2026-03-03
E00335,E00342,8.0,1,2026-03-03
E00027,E00146,6.1,1,2026-05-11
E00027,E00197,7.6,1,2026-05-11
E00050,E00287,7.5,2,2026-05-11
E00054,E00262,6.3,1,2026-05-11
E00095,E00195,7.6,1,2026-05-11
E00096,E00197,6.5,1,2026-05-11
E00096,E00347,7.2,1,2026-05-11
E00105,E00216,7.2,1,2026-05-11
E00111,E00197,6.0,1,2026-05-11
E00195,E00246,6.0,1,2026-05-11
E00195,E00258,6.7,3,2026-05-11
E00195,E00347,7.5,1,2026-05-11
E00197,E00216,7.2,1,2026-05-11
E00227,E00347,6.7,1,2026-05-11
E00246,E00334,5.7,1,2026-05-11
E00011,E00364,7.4,1,2025-02-11
E00011,E00664,6.6,1,2025-02-11
E00087,E00302,6.1,2,2026-04-01
E00087,E00364,5.7,1,2025-02-11
E00087,E00610,6.7,1,2025-02-11
E00364,E00367,5.6,1,2025-02-11
E00364,E00475,5.8,1,2025-02-11
E00367,E00475,5.6,1,2025-02-11
E00367,E00506,6.3,1,2025-02-11
E00382,E00664,6.0,1,2025-02-11
E00143,E00287,7.6,1,2026-05-14
E00258,E00287,7.1,1,2026-05-14
E00260,E00346,7.6,1,2026-05-14
E00013,E00279,6.4,1,2025-11-15
E00034,E00311,6.0,1,2025-11-15
E00062,E00219,7.1,1,2025-11-15
E00083,E00105,6.0,1,2025-11-15
E00083,E00294,6.3,1,2025-11-15
E00107,E00311,6.5,1,2025-11-15
E00155,E00310,5.6,1,2025-11-15
E00155,E00318,5.5,1,2025-11-15
E00165,E00239,7.1,1,2025-11-15
E00179,E00311,6.1,1,2025-11-15
E00239,E00294,7.1,1,2025-11-15
E00239,E00310,5.8,1,2025-11-15
E00174,E00358,5.6,1,2025-12-31
E00023,E00240,6.8,1,2026-02-07
E00058,E00120,5.9,1,2026-02-07
E00058,E00176,7.5,2,2026-04-02
E00058,E00197,6.3,2,2026-02-07
E00058,E00209,6.6,2,2026-04-07
E00080,E00176,7.8,1,2026-02-07
E00080,E00240,7.7,1,2026-02-07
E00120,E00197,5.9,1,2026-02-07
E00120,E00212,7.0,1,2026-02-07
E00134,E00209,6.0,2,2026-02-22
E00176,E00209,6.7,1,2026-02-07
E00197,E00212,6.4,1,2026-02-07
E00209,E00240,6.9,1,2026-02-07
E00233,E00240,6.2,1,2026-02-07
E00233,E00261,7.1,1,2026-02-07
E00235,E00330,6.5,1,2026-02-07
E00240,E00330,6.2,1,2026-02-07
E00008,E00121,7.4,1,2025-02-14
E00008,E00331,6.9,2,2026-04-03
E00019,E00142,5.6,1,2025-02-14
E00019,E00268,6.1,1,2025-02-14
E00028,E00142,5.7,1,2025-02-14
E00121,E00293,6.5,2,2025-02-14
E00121,E00320,8.4,1,2025-02-14
E00137,E00142,5.9,1,2025-02-14
E00137,E00248,8.5,1,2025-02-14
E00152,E00268,6.7,1,2025-02-14
E00182,E00281,7.0,1,2025-02-14
E00248,E00320,8.3,1,2025-02-14
E00264,E00281,7.5,1,2025-02-14
E00080,E00186,7.1,1,2025-09-19
E00080,E00332,6.0,1,2025-09-19
E00080,E00338,5.6,2,2026-04-17
E00103,E00161,7.4,1,2025-09-19
E00103,E00332,5.5,1,2025-09-19
E00103,E00377,6.8,1,2025-09-19
E00121,E00317,5.5,1,2025-09-19
E00121,E00377,7.4,2,2025-09-19
