employee_id,project_id,role_in_project,start_date,end_date,task_count,performance_score,project_success_score,manager_feedback_score
E00011,P00242,Contributor,2023-11-19,2023-11-24,1,5.5,5.0,6.6
E00011,P00265,Contributor,2025-06-11,2025-07-10,1,8.2,9.1,7.9
E00011,P00282,Contributor,2023-10-05,2023-10-20,1,5.5,5.0,6.6
E00011,P00310,Contributor,2023-02-12,2023-02-20,1,6.7,6.9,7.2
E00011,P00363,Contributor,2026-03-07,2026-02-23,1,5.5,5.0,6.6
E00011,P00370,Contributor,2025-02-03,2025-02-05,1,6.2,7.1,6.9
E00011,P00449,Contributor,2025-12-11,2025-12-26,1,7.2,7.4,7.4
E00011,P00480,Contributor,2024-03-17,2024-03-28,1,5.5,5.0,6.6
E00011,P00492,Contributor,2024-07-25,2024-07-28,1,5.7,6.7,6.6
E00011,P00509,Contributor,2026-03-30,2026-02-28,1,7.7,8.8,7.6
E00011,P00553,Contributor,2024-08-19,2024-08-27,1,8.1,9.3,7.8
E00011,P00562,Contributor,2026-04-12,2026-04-27,1,5.5,5.2,6.6
E00011,P00567,Contributor,2023-11-22,2023-12-14,1,6.3,7.6,7.0
E00011,P00575,Contributor,2025-01-03,2025-01-07,1,5.5,5.0,6.6
E00011,P00576,Contributor,2025-03-29,2025-06-12,2,6.0,5.8,6.8
E00011,P00591,Contributor,2023-07-21,2023-07-24,1,6.2,6.4,6.9
E00011,P00629,Contributor,2026-01-22,2026-02-01,1,6.2,6.3,6.9
E00011,P00633,Contributor,2026-03-20,2026-04-01,1,6.5,6.7,7.0
E00011,P00653,Contributor,2026-03-12,2026-03-21,1,7.2,8.3,7.4
E00011,P00684,Contributor,2024-11-19,2024-11-21,1,5.6,5.6,6.6
E00011,P00689,Contributor,2026-02-05,2026-02-07,1,6.7,8.0,7.2
E00011,P00731,Contributor,2023-12-24,2025-01-05,2,7.5,8.3,7.6
E00011,P00779,Contributor,2023-08-20,2023-08-30,1,7.3,8.6,7.4
E00011,P00836,Contributor,2026-03-09,2026-03-22,1,8.4,8.7,8.0
E00011,P00847,Contributor,2023-09-09,2023-09-14,1,5.5,5.2,6.6
E00011,P00890,Contributor,2024-01-30,2024-02-09,1,5.8,6.8,6.7
E00012,P00076,Coordinator,2026-03-02,2026-03-07,1,5.5,5.0,6.6
E00012,P00108,Coordinator,2025-06-11,2025-06-25,1,6.1,6.0,6.8
E00012,P00112,Coordinator,2025-11-25,2025-11-30,1,7.1,8.5,7.4
E00012,P00124,Coordinator,2026-02-03,2026-02-16,1,6.8,8.1,7.2
E00012,P00161,Coordinator,2025-08-06,2025-08-16,1,5.5,5.0,6.6
E00012,P00196,Coordinator,2025-07-06,2025-07-08,1,8.0,9.3,7.8
E00012,P00201,Coordinator,2025-02-07,2025-02-10,1,5.5,5.0,6.6
E00012,P00203,Coordinator,2024-12-26,2024-12-28,1,8.2,9.4,7.9
E00012,P00204,Coordinator,2025-10-07,2025-10-27,1,8.4,8.9,8.0
E00012,P00231,Coordinator,2025-06-20,2025-07-01,1,7.0,8.3,7.3
E00012,P00261,Coordinator,2024-12-16,2025-01-12,1,5.5,5.0,6.6
E00012,P00285,Coordinator,2023-08-01,2023-08-12,1,6.6,7.5,7.1
E00012,P00306,Coordinator,2025-08-29,2025-09-05,1,5.5,5.0,6.6
E00012,P00347,Coordinator,2025-08-31,2025-09-05,1,6.5,7.4,7.0
E00012,P00363,Coordinator,2026-03-07,2026-02-23,1,6.1,7.4,6.8
E00012,P00377,Coordinator,2024-03-17,2024-03-19,1,9.7,9.7,8.6
E00012,P00388,Coordinator,2023-06-30,2023-07-04,1,6.7,6.3,7.2
E00012,P00389,Coordinator,2025-04-13,2025-04-26,1,6.9,7.5,7.2
E00012,P00469,Coordinator,2024-02-17,2024-02-24,1,5.9,5.4,6.8
E00012,P00501,Coordinator,2025-03-12,2025-03-28,1,6.6,7.9,7.1
E00012,P00533,Coordinator,2025-04-14,2025-04-29,1,6.9,6.8,7.2
E00012,P00586,Coordinator,2026-03-08,2026-03-13,1,7.3,8.7,7.4
E00012,P00632,Coordinator,2026-03-16,2026-03-03,1,7.2,8.4,7.4
E00012,P00669,Coordinator,2024-08-23,2024-09-05,1,5.7,5.8,6.6
E00012,P00699,Coordinator,2024-04-22,2024-05-21,1,5.6,5.4,6.6
E00012,P00725,Coordinator,2026-04-13,2026-04-21,1,8.8,9.6,8.2
E00012,P00812,Coordinator,2023-04-07,2023-04-14,1,6.1,5.5,6.8
E00013,P00017,Coordinator,2023-10-24,2023-11-06,1,6.1,6.6,7.2
E00013,P00020,Coordinator,2024-02-15,2024-02-23,1,7.7,8.4,8.0
E00013,P00024,Coordinator,2023-11-12,2023-11-21,1,5.5,5.0,6.8
E00013,P00089,Coordinator,2026-03-03,2026-03-10,1,5.5,5.0,6.8
E00013,P00095,Coordinator,2025-10-20,2025-10-31,1,7.0,6.0,7.6
E00013,P00100,Coordinator,2023-11-29,2023-12-01,1,7.4,8.4,7.8
E00013,P00105,Coordinator,2024-05-07,2024-05-13,1,6.7,7.5,7.4
E00013,P00111,Coordinator,2024-03-02,2024-03-15,1,7.2,8.1,7.7
E00013,P00138,Coordinator,2025-04-03,2025-04-10,1,6.9,8.2,7.6
E00013,P00139,Coordinator,2025-04-20,2025-04-28,1,8.3,8.2,8.2
E00013,P00145,Coordinator,2026-04-06,2026-03-14,1,7.2,6.2,7.7
E00013,P00172,Coordinator,2025-06-03,2025-06-12,1,5.5,5.0,6.8
E00013,P00190,Coordinator,2023-07-17,2023-07-22,1,6.8,8.2,7.5
E00013,P00196,Coordinator,2025-11-14,2025-11-18,1,5.8,5.0,7.0
E00013,P00197,Coordinator,2026-02-10,2026-02-14,1,7.3,8.6,7.8
E00013,P00215,Coordinator,2025-09-17,2025-09-25,1,7.3,8.6,7.8
E00013,P00230,Coordinator,2025-09-05,2025-09-10,1,6.1,6.1,7.2
E00013,P00232,Coordinator,2023-09-03,2023-09-09,1,8.3,9.5,8.2
E00013,P00238,Coordinator,2024-03-14,2024-03-28,1,5.5,5.0,6.8
E00013,P00252,Coordinator,2025-04-27,2025-04-30,1,5.5,5.0,6.8
E00013,P00282,Coordinator,2023-09-01,2023-09-12,1,5.5,5.0,6.8
E00013,P00309,Coordinator,2026-03-03,2026-03-18,1,6.9,8.2,7.6
E00013,P00311,Coordinator,2024-06-07,2024-06-09,1,6.4,7.3,7.3
E00013,P00321,Coordinator,2024-04-07,2024-04-09,1,6.5,6.7,7.4
E00013,P00358,Coordinator,2025-01-05,2025-01-08,1,5.5,5.0,6.8
E00013,P00374,Coordinator,2025-11-11,2025-11-22,1,5.5,5.0,6.8
E00013,P00397,Coordinator,2023-05-26,2023-06-06,1,9.7,9.7,9.0
E00013,P00406,Coordinator,2024-04-15,2024-04-24,1,5.8,5.0,7.0
E00013,P00421,Coordinator,2024-01-29,2024-02-03,1,6.4,7.0,7.3
E00013,P00429,Coordinator,2026-01-07,2026-01-11,1,5.5,5.0,6.8
E00013,P00432,Coordinator,2024-08-07,2024-08-20,1,5.5,5.3,6.8
E00013,P00471,Coordinator,2023-12-12,2023-12-15,1,8.3,9.4,8.2
E00013,P00488,Coordinator,2023-04-26,2023-04-29,1,7.4,8.2,7.8
E00013,P00518,Coordinator,2023-08-22,2023-08-28,1,8.4,8.3,8.3
E00013,P00530,Coordinator,2026-01-09,2026-01-13,1,6.4,7.0,7.3
E00013,P00538,Coordinator,2025-08-05,2025-08-18,1,5.5,5.3,6.8
E00013,P00567,Coordinator,2024-10-11,2024-10-18,1,5.5,5.0,6.8
E00013,P00602,Coordinator,2024-03-08,2024-03-11,1,6.8,8.1,7.5
E00013,P00627,Coordinator,2025-01-09,2025-01-16,1,6.8,8.1,7.5
E00013,P00631,Coordinator,2024-09-26,2024-10-11,1,8.1,7.9,8.1
E00013,P00650,Coordinator,2024-11-24,2024-12-05,1,5.5,5.0,6.8
E00013,P00681,Coordinator,2026-02-25,2026-03-17,1,8.0,9.3,8.1
E00013,P00687,Coordinator,2025-01-21,2025-01-30,1,5.5,5.0,6.8
E00013,P00706,Coordinator,2024-02-17,2024-03-02,1,7.3,8.6,7.8
E00013,P00784,Coordinator,2025-09-10,2025-10-07,2,7.7,8.4,8.0
E00013,P00800,Coordinator,2025-11-08,2025-11-26,1,7.6,8.9,7.9
E00013,P00804,Coordinator,2024-03-28,2024-04-10,1,7.5,8.0,7.8
E00013,P00812,Coordinator,2023-02-18,2023-03-05,1,8.0,9.3,8.1
E00013,P00818,Coordinator,2023-11-04,2023-11-07,1,7.5,8.3,7.8
E00013,P00829,Coordinator,2023-12-11,2024-01-08,1,7.1,8.4,7.6
E00013,P00850,Coordinator,2026-01-21,2026-01-23,1,6.7,7.0,7.4
E00013,P00858,Coordinator,2025-08-31,2025-09-15,1,7.2,8.4,7.7
E00013,P00868,Coordinator,2025-06-07,2025-06-20,1,6.1,6.7,7.2
E00014,P00005,Contributor,2024-03-09,2024-03-12,1,9.3,9.7,7.8
E00014,P00023,Contributor,2024-01-21,2024-01-24,1,5.7,5.0,6.0
E00014,P00087,Contributor,2025-11-07,2025-11-13,1,9.0,9.7,7.6
E00014,P00089,Contributor,2025-12-11,2025-12-18,1,7.5,8.8,6.8
E00014,P00124,Contributor,2026-02-15,2026-02-25,1,5.5,5.0,5.8
E00014,P00136,Contributor,2024-06-27,2024-07-01,1,5.5,5.0,5.8
E00014,P00151,Contributor,2026-03-12,2026-04-10,1,5.8,5.5,6.0
E00014,P00188,Contributor,2025-12-31,2026-01-24,1,5.5,5.0,5.8
E00014,P00199,Contributor,2025-08-13,2025-08-21,1,6.0,6.8,6.1
E00014,P00212,Contributor,2025-02-07,2025-02-22,1,7.6,7.7,6.9
E00014,P00230,Contributor,2025-06-24,2025-07-08,1,8.9,9.7,7.6
E00014,P00240,Contributor,2023-10-14,2023-10-20,1,6.5,7.8,6.4
E00014,P00306,Contributor,2025-07-28,2025-08-19,1,6.0,6.3,6.1
E00014,P00318,Contributor,2023-09-14,2023-09-19,1,5.5,5.0,5.8
E00014,P00370,Contributor,2025-06-23,2025-06-30,1,7.2,7.8,6.7
E00014,P00374,Contributor,2025-09-13,2025-09-25,1,7.2,8.5,6.7
E00014,P00388,Contributor,2023-07-12,2023-07-16,1,6.2,6.6,6.2
E00014,P00401,Contributor,2023-09-06,2023-09-12,1,7.4,8.7,6.8
E00014,P00405,Contributor,2025-06-17,2025-06-24,1,7.5,8.3,6.8
E00014,P00415,Contributor,2024-05-10,2024-05-28,1,8.0,9.4,7.1
E00014,P00459,Contributor,2025-01-21,2025-01-26,1,5.5,5.0,5.8
E00014,P00474,Contributor,2025-12-30,2026-01-24,1,8.1,8.4,7.2
E00014,P00487,Contributor,2023-02-13,2023-03-10,1,7.2,6.2,6.7
E00014,P00499,Contributor,2025-03-28,2025-04-02,1,7.2,6.2,6.7
E00014,P00513,Contributor,2025-11-04,2025-11-19,1,8.8,9.4,7.5
E00014,P00587,Contributor,2024-02-04,2024-02-17,1,7.7,8.4,7.0
E00014,P00591,Contributor,2023-12-03,2023-12-05,1,6.3,6.3,6.2
E00014,P00612,Contributor,2023-05-27,2023-05-31,1,9.7,9.7,8.0
E00014,P00653,Contributor,2026-02-25,2026-03-06,1,5.5,5.0,5.8
E00014,P00664,Contributor,2025-03-30,2025-04-22,1,6.1,5.6,6.2
E00014,P00684,Contributor,2024-09-10,2024-09-13,1,7.6,7.1,6.9
E00014,P00727,Contributor,2024-03-03,2024-03-14,1,5.5,5.0,5.8
E00014,P00741,Contributor,2025-04-15,2025-04-18,1,7.3,8.7,6.8
E00014,P00793,Contributor,2025-12-13,2026-01-13,2,8.0,8.6,7.1
E00014,P00805,Contributor,2025-03-16,2025-03-20,1,6.9,8.2,6.6
E00014,P00806,Contributor,2025-10-13,2025-11-03,1,5.9,5.2,6.1
E00014,P00825,Contributor,2026-04-12,2026-04-24,1,7.6,8.5,6.9
E00014,P00829,Contributor,2023-10-08,2023-10-20,1,7.2,8.5,6.7
E00014,P00838,Contributor,2024-09-06,2024-09-15,1,6.7,8.0,6.4
E00014,P00839,Contributor,2025-11-12,2025-11-14,1,5.9,5.2,6.1
E00014,P00858,Contributor,2025-08-25,2025-09-03,1,6.6,6.8,6.4
E00014,P00873,Contributor,2025-08-21,2025-08-26,1,8.3,9.5,7.2
E00015,P00008,Project Team Member,2025-02-11,2025-02-15,1,5.5,5.1,6.0
E00015,P00027,Project Team Member,2025-12-31,2026-01-05,1,6.8,7.8,6.6
E00015,P00033,Project Team Member,2024-06-24,2024-07-14,1,7.0,7.7,6.7
E00015,P00052,Project Team Member,2024-03-30,2024-04-29,1,7.1,8.4,6.8
E00015,P00059,Project Team Member,2023-11-17,2023-11-27,1,8.5,9.2,7.4
E00015,P00066,Project Team Member,2024-10-17,2024-10-25,1,8.4,9.7,7.4
E00015,P00088,Project Team Member,2024-10-05,2024-10-16,1,5.5,5.0,6.0
E00015,P00103,Project Team Member,2024-06-05,2024-06-14,1,5.6,5.0,6.0
E00015,P00140,Project Team Member,2024-10-04,2024-10-08,1,5.5,5.0,6.0
E00015,P00144,Project Team Member,2024-09-20,2024-09-28,1,7.8,9.0,7.1
E00015,P00160,Project Team Member,2024-04-11,2024-04-20,1,5.8,5.3,6.1
E00015,P00168,Project Team Member,2023-02-12,2023-02-17,1,7.1,8.1,6.8
E00015,P00176,Project Team Member,2025-03-24,2025-04-15,1,7.9,8.5,7.2
E00015,P00204,Project Team Member,2026-02-12,2026-02-16,1,5.5,5.0,6.0
E00015,P00205,Project Team Member,2025-04-04,2025-04-11,1,5.9,5.6,6.2
E00015,P00215,Project Team Member,2025-12-21,2026-01-01,1,5.5,5.0,6.0
E00015,P00220,Project Team Member,2023-08-04,2023-08-15,1,6.0,6.9,6.2
E00015,P00233,Project Team Member,2026-01-18,2026-01-23,1,6.4,7.1,6.4
E00015,P00244,Project Team Member,2026-04-11,2026-03-02,1,8.0,9.4,7.2
E00015,P00248,Project Team Member,2026-01-21,2026-01-24,1,6.4,7.0,6.4
E00015,P00252,Project Team Member,2025-06-10,2025-06-12,1,6.0,6.9,6.2
E00015,P00263,Project Team Member,2024-04-09,2024-04-18,1,7.5,8.4,7.0
E00015,P00287,Project Team Member,2025-10-21,2025-11-01,1,8.0,8.9,7.2
E00015,P00347,Project Team Member,2026-03-09,2026-04-03,1,7.5,8.3,7.0
E00015,P00403,Project Team Member,2024-05-05,2024-05-12,1,7.4,7.4,6.9
E00015,P00412,Project Team Member,2025-07-22,2025-07-26,1,7.7,8.7,7.0
E00015,P00421,Project Team Member,2023-11-16,2023-11-21,1,5.5,5.0,6.0
E00015,P00458,Project Team Member,2026-03-02,2026-03-18,2,6.5,6.6,6.4
E00015,P00460,Project Team Member,2025-05-14,2025-05-17,1,8.3,9.3,7.4
E00015,P00461,Project Team Member,2023-05-21,2023-06-03,1,5.5,5.0,6.0
E00015,P00462,Project Team Member,2025-07-01,2025-07-08,1,8.0,9.4,7.2
E00015,P00479,Project Team Member,2025-07-23,2025-07-29,1,7.5,8.5,7.0
E00015,P00513,Project Team Member,2025-09-29,2025-10-12,1,7.0,7.4,6.7
E00015,P00514,Project Team Member,2024-09-27,2024-10-27,1,5.7,5.8,6.1
E00015,P00521,Project Team Member,2023-06-29,2023-07-06,1,6.6,7.0,6.5
E00015,P00537,Project Team Member,2024-07-14,2024-07-20,1,7.8,9.0,7.1
E00015,P00553,Project Team Member,2024-09-07,2025-06-12,2,7.5,7.3,7.0
E00015,P00559,Project Team Member,2025-07-02,2025-07-08,1,7.1,6.1,6.8
E00015,P00609,Project Team Member,2023-11-15,2023-11-29,1,7.3,8.5,6.8
E00015,P00613,Project Team Member,2026-03-30,2026-04-15,1,5.5,5.0,6.0
E00015,P00644,Project Team Member,2025-02-06,2025-02-08,1,6.1,5.9,6.2
E00015,P00654,Project Team Member,2026-03-09,2026-03-17,1,5.5,5.0,6.0
E00015,P00687,Project Team Member,2025-04-12,2025-04-28,1,9.1,9.7,7.8
E00015,P00696,Project Team Member,2025-08-01,2025-08-07,1,8.0,9.3,7.2
E00015,P00719,Project Team Member,2025-10-18,2025-10-28,1,5.5,5.0,6.0
E00015,P00726,Project Team Member,2024-07-17,2024-07-31,1,6.6,6.4,6.5
E00015,P00745,Project Team Member,2025-12-17,2025-12-31,1,6.6,6.8,6.5
E00015,P00761,Project Team Member,2026-01-28,2026-02-02,1,8.8,9.3,7.6
E00015,P00772,Project Team Member,2024-09-16,2024-09-19,1,7.4,8.6,6.9
E00015,P00773,Project Team Member,2025-04-06,2025-04-14,1,7.5,8.4,7.0
E00015,P00787,Project Team Member,2026-04-03,2026-04-06,1,7.6,8.6,7.0
E00015,P00788,Project Team Member,2024-09-13,2024-09-26,1,9.0,9.5,7.7
E00015,P00801,Project Team Member,2024-09-20,2024-09-27,1,6.2,6.2,6.3
E00015,P00807,Project Team Member,2024-02-10,2024-02-21,1,6.8,8.1,6.6
E00015,P00813,Project Team Member,2024-09-18,2024-10-13,1,6.4,6.6,6.4
E00015,P00830,Project Team Member,2025-12-13,2026-01-05,2,6.3,5.9,6.4
E00015,P00832,Project Team Member,2025-10-10,2025-10-21,1,7.2,8.1,6.8
E00015,P00836,Project Team Member,2025-11-18,2025-11-26,1,7.5,8.8,7.0
E00015,P00842,Project Team Member,2024-02-22,2024-03-03,1,5.8,5.0,6.1
E00015,P00858,Project Team Member,2025-10-16,2025-10-21,1,5.5,5.0,6.0
E00015,P00860,Project Team Member,2025-12-03,2025-12-11,1,6.9,8.1,6.6
E00015,P00871,Project Team Member,2025-04-02,2025-04-15,1,5.6,5.0,6.0
E00015,P00877,Project Team Member,2023-12-31,2024-01-15,1,5.9,5.6,6.2
E00015,P00894,Project Team Member,2025-07-10,2025-08-01,1,6.1,6.8,6.2
E00015,P00898,Project Team Member,2024-05-05,2024-05-19,1,5.5,5.0,6.0
E00016,P00017,Contributor,2023-08-04,2023-08-08,1,6.6,6.3,7.0
E00016,P00027,Contributor,2026-02-14,2026-02-23,1,7.7,7.1,7.6
E00016,P00049,Contributor,2024-11-07,2024-11-22,1,5.8,5.8,6.6
E00016,P00084,Contributor,2024-02-02,2024-02-11,1,6.4,6.1,6.9
E00016,P00087,Contributor,2025-08-28,2025-09-04,1,6.2,6.0,6.8
E00016,P00114,Contributor,2023-11-11,2023-11-17,1,5.5,5.0,6.4
E00016,P00131,Contributor,2026-01-05,2026-01-11,1,5.5,5.6,6.4
E00016,P00155,Contributor,2023-03-18,2023-03-23,1,5.5,5.0,6.4
E00016,P00238,Contributor,2024-03-21,2024-03-25,1,8.0,9.3,7.7
E00016,P00281,Contributor,2023-08-17,2023-08-28,1,5.5,5.0,6.4
E00016,P00294,Contributor,2025-03-24,2025-04-01,1,5.5,5.0,6.4
E00016,P00297,Contributor,2024-12-22,2024-12-26,1,8.0,9.3,7.7
E00016,P00316,Contributor,2023-06-19,2023-07-04,1,5.5,5.0,6.4
E00016,P00353,Contributor,2024-08-30,2024-09-01,1,5.5,5.0,6.4
E00016,P00364,Contributor,2025-08-07,2025-08-17,1,5.5,5.0,6.4
E00016,P00373,Contributor,2025-10-23,2025-10-26,1,8.1,9.1,7.8
E00016,P00378,Contributor,2025-07-22,2025-07-27,1,7.9,8.6,7.6
E00016,P00403,Contributor,2024-10-25,2024-11-18,1,9.5,9.7,8.4
E00016,P00405,Contributor,2025-05-31,2025-06-18,1,6.3,6.6,6.8
E00016,P00429,Contributor,2025-05-18,2025-06-08,2,6.1,5.8,6.8
E00016,P00451,Contributor,2025-04-05,2025-05-01,1,5.8,5.5,6.6
E00016,P00465,Contributor,2025-04-30,2025-05-03,1,6.2,6.2,6.8
E00016,P00490,Contributor,2025-09-29,2025-10-03,1,6.2,5.2,6.8
E00016,P00509,Contributor,2026-03-30,2026-02-28,1,7.0,7.7,7.2
E00016,P00512,Contributor,2024-05-29,2024-06-24,1,6.9,7.8,7.2
E00016,P00526,Contributor,2025-07-02,2025-07-06,1,9.7,9.7,8.6
E00016,P00586,Contributor,2026-03-04,2026-03-18,1,7.1,8.1,7.2
E00016,P00629,Contributor,2026-02-10,2026-03-11,1,8.4,9.7,7.9
E00016,P00633,Contributor,2026-03-24,2026-03-26,1,6.1,6.0,6.8
E00016,P00651,Contributor,2025-12-16,2026-01-12,1,9.4,9.7,8.4
E00016,P00665,Contributor,2025-06-17,2025-07-01,1,5.8,5.4,6.6
E00016,P00668,Contributor,2025-11-04,2025-11-19,1,6.6,7.9,7.0
E00016,P00702,Contributor,2024-07-20,2024-08-03,1,6.2,7.2,6.8
E00016,P00722,Contributor,2024-03-22,2024-04-03,1,5.8,5.5,6.6
E00016,P00744,Contributor,2024-04-03,2024-04-06,1,8.0,9.3,7.7
E00016,P00750,Contributor,2026-01-13,2026-01-20,1,7.2,6.2,7.3
E00016,P00766,Contributor,2024-09-03,2024-09-27,1,5.6,5.0,6.5
E00016,P00786,Contributor,2025-08-05,2025-08-10,1,6.6,6.7,7.0
E00016,P00794,Contributor,2024-12-30,2025-01-03,1,8.0,9.3,7.7
E00016,P00827,Contributor,2024-07-02,2024-07-10,1,7.7,7.5,7.6
E00016,P00850,Contributor,2025-12-11,2025-12-22,1,9.5,9.7,8.4
E00016,P00885,Contributor,2024-09-08,2024-09-11,1,5.5,5.0,6.4
E00017,P00032,Contributor,2024-08-21,2024-09-17,1,6.5,6.5,6.8
E00017,P00073,Contributor,2024-01-08,2024-01-20,1,6.3,6.6,6.6
E00017,P00083,Contributor,2024-03-03,2024-03-07,1,6.2,6.9,6.6
E00017,P00174,Contributor,2026-04-26,2026-05-11,1,8.0,9.3,7.5
E00017,P00216,Contributor,2025-03-15,2025-03-20,1,6.3,7.6,6.6
E00017,P00241,Contributor,2024-11-09,2024-11-14,1,7.4,8.2,7.2
E00017,P00263,Contributor,2024-02-29,2024-03-14,1,7.3,8.6,7.2
E00017,P00283,Contributor,2026-04-22,2026-05-07,1,5.9,5.2,6.4
E00017,P00502,Contributor,2025-05-06,2025-05-21,1,7.2,6.2,7.1
E00017,P00523,Contributor,2025-08-31,2025-09-06,1,5.8,6.2,6.4
E00017,P00585,Contributor,2025-09-19,2025-09-23,1,5.8,6.8,6.4
E00017,P00760,Contributor,2023-03-05,2023-03-18,1,5.5,5.0,6.2
E00018,P00002,Project Team Member,2026-01-09,2026-01-19,1,6.7,7.8,7.4
E00018,P00003,Project Team Member,2026-02-16,2026-03-01,1,5.5,5.0,6.8
E00018,P00030,Project Team Member,2023-11-26,2023-12-07,1,5.5,5.0,6.8
E00018,P00043,Project Team Member,2024-02-17,2024-02-22,1,9.0,9.7,8.6
E00018,P00091,Project Team Member,2026-01-30,2026-03-02,2,7.8,8.3,8.0
E00018,P00104,Project Team Member,2023-08-27,2023-08-29,1,6.2,7.3,7.2
E00018,P00127,Project Team Member,2025-06-22,2025-07-04,1,5.5,5.0,6.8
E00018,P00149,Project Team Member,2023-09-26,2023-10-09,1,5.5,5.0,6.8
E00018,P00154,Project Team Member,2024-06-24,2024-07-06,1,6.1,5.1,7.2
E00018,P00180,Project Team Member,2025-08-31,2025-09-07,1,7.9,8.3,8.0
E00018,P00181,Project Team Member,2025-11-02,2025-11-04,1,5.5,5.0,6.8
E00018,P00210,Project Team Member,2024-01-06,2024-01-09,1,5.8,6.0,7.0
E00018,P00241,Project Team Member,2025-01-12,2025-01-27,1,5.5,5.0,6.8
E00018,P00262,Project Team Member,2024-08-06,2024-08-16,1,7.6,8.9,7.9
E00018,P00295,Project Team Member,2025-04-21,2025-04-28,1,7.6,8.7,7.9
E00018,P00304,Project Team Member,2025-08-28,2025-08-30,1,7.2,8.0,7.7
E00018,P00327,Project Team Member,2025-12-07,2025-12-17,1,6.5,7.4,7.4
E00018,P00328,Project Team Member,2025-04-19,2025-05-04,1,5.7,5.4,7.0
E00018,P00356,Project Team Member,2025-04-27,2025-05-11,1,6.4,7.0,7.3
E00018,P00389,Project Team Member,2025-04-24,2025-04-30,1,6.8,8.1,7.5
E00018,P00410,Project Team Member,2024-04-23,2024-04-25,1,8.4,8.4,8.3
E00018,P00416,Project Team Member,2025-03-21,2025-04-19,1,7.1,7.3,7.6
E00018,P00430,Project Team Member,2025-03-19,2025-04-03,1,7.4,8.6,7.8
E00018,P00478,Project Team Member,2025-01-28,2025-02-07,1,6.6,6.5,7.4
E00018,P00501,Project Team Member,2025-03-19,2025-03-24,1,9.7,9.7,9.0
E00018,P00502,Project Team Member,2025-05-19,2025-06-02,1,7.4,7.1,7.8
E00018,P00513,Project Team Member,2025-11-05,2025-11-23,1,6.4,6.1,7.3
E00018,P00605,Project Team Member,2025-06-30,2025-07-04,1,6.3,7.2,7.2
E00018,P00610,Project Team Member,2024-03-15,2024-03-28,1,8.7,9.7,8.4
E00018,P00624,Project Team Member,2025-01-25,2025-02-04,1,6.1,7.1,7.2
E00018,P00630,Project Team Member,2025-01-31,2025-02-13,1,7.0,8.2,7.6
E00018,P00633,Project Team Member,2026-03-24,2026-04-07,1,6.2,6.2,7.2
E00018,P00661,Project Team Member,2023-08-14,2023-08-17,1,6.8,7.6,7.5
E00018,P00669,Project Team Member,2024-07-05,2024-07-29,1,6.1,7.1,7.2
E00018,P00673,Project Team Member,2023-11-21,2023-11-28,1,6.1,6.9,7.2
E00018,P00694,Project Team Member,2023-12-26,2024-01-09,1,8.3,9.3,8.2
E00018,P00702,Project Team Member,2024-06-17,2024-07-06,1,7.2,7.0,7.7
E00018,P00752,Project Team Member,2025-04-08,2025-04-10,1,7.3,8.6,7.8
E00018,P00832,Project Team Member,2025-10-23,2025-11-05,1,6.6,6.8,7.4
E00018,P00834,Project Team Member,2024-02-06,2024-02-08,1,7.6,8.1,7.9
E00018,P00864,Project Team Member,2024-01-24,2024-03-18,2,6.6,6.4,7.4
E00018,P00866,Project Team Member,2024-07-13,2024-07-20,1,7.2,8.5,7.7
E00018,P00871,Project Team Member,2024-12-10,2024-12-16,1,5.5,5.0,6.8
E00018,P00884,Project Team Member,2023-08-18,2023-09-03,1,6.6,8.0,7.4
E00019,P00003,Project Team Member,2026-02-24,2026-03-24,1,5.5,5.0,6.4
E00019,P00010,Project Team Member,2023-11-20,2023-12-03,1,6.1,5.1,6.6
E00019,P00021,Project Team Member,2025-10-30,2025-11-03,1,5.5,5.0,6.4
E00019,P00030,Project Team Member,2023-07-05,2023-07-07,1,5.5,5.0,6.4
E00019,P00077,Project Team Member,2024-01-21,2024-01-24,1,5.5,5.0,6.4
E00019,P00079,Project Team Member,2023-11-14,2023-11-28,1,9.4,9.7,8.3
E00019,P00088,Project Team Member,2025-04-10,2025-04-13,1,9.0,9.7,8.1
E00019,P00098,Project Team Member,2024-11-18,2024-12-07,1,5.5,5.0,6.4
E00019,P00120,Project Team Member,2025-02-25,2025-03-07,1,7.9,8.7,7.6
E00019,P00126,Project Team Member,2025-12-27,2026-01-02,1,6.2,5.9,6.7
E00019,P00143,Project Team Member,2025-07-25,2025-07-27,1,6.9,7.4,7.0
E00019,P00146,Project Team Member,2024-09-03,2024-09-09,1,6.5,7.7,6.8
E00019,P00149,Project Team Member,2023-06-26,2023-07-02,1,6.3,6.4,6.8
E00019,P00180,Project Team Member,2025-07-12,2025-07-18,1,7.0,8.1,7.1
E00019,P00191,Project Team Member,2025-09-04,2025-09-10,1,5.5,5.0,6.4
E00019,P00201,Project Team Member,2025-02-15,2025-02-23,1,8.6,9.6,7.9
E00019,P00213,Project Team Member,2023-05-18,2023-05-28,1,5.5,5.0,6.4
E00019,P00225,Project Team Member,2026-02-07,2026-02-19,1,6.5,7.8,6.8
E00019,P00226,Project Team Member,2025-01-20,2025-02-14,1,8.6,9.3,7.9
E00019,P00236,Project Team Member,2025-06-03,2025-06-16,1,7.8,9.1,7.5
E00019,P00238,Project Team Member,2024-04-06,2024-04-26,1,9.2,9.7,8.2
